csho,invt,ap,act,sale,xint,re,che,at,dlc,dltt,lt,cogs,ivao,ceq,ni,sstk,dp,ppegt,txp,txt,lct,ib,rect,prcc_f,ivst,dltis,key_board_percent_independent,num_independent,board_size,misstate
148.55,0,0.858,5.129,0,0.016,-40.988,4.964,77.421,0,0,7.425,0.195,0,69.996,-6.207,2.95,0.005,71.888,0,0.937,0.858,-6.207,0.147,0.245,0.005,0,0,9,11,0
56.85,0.516,42.561,167.464,169.277,0,224.442,142.895,308.167,0,0,57.293,36.615,0,250.874,43.072,3.729,16.929,310.726,0,34.115,45.829,43.072,21.714,6.89,12.366,0,0,12,15,0
606.5,0,14.294,220.466,0,0,-205.451,216.585,605.333,0,0,36.288,0,23.659,569.045,-69.159,0.05,0.82,363.215,0.022,20.954,14.316,-69.159,0.236,0.94,0,0,0,4,5,0
9.73,5.217,3,10.422,24.175,0.016,5.909,0.825,11.726,0,0.017,3.035,18.455,0,8.691,0.818,0,0.223,5.816,0.009,0.283,3.009,0.818,4.255,0.58,0,0,0,7,9,0
112.641,0,0.427,4.54,0,0.009,-19.061,4.391,86.869,0,4.92,5.954,0,0,80.915,-0.844,0,0.001,82.331,0,0,0.427,-0.844,0,0.57,0,7.795,0.571428571,4,7,0
40.885,0,0.088,6.491,0,0,-182.018,6.258,7.317,0,0,0.1,0,0,7.217,-3.921,0,0.168,0.255,0,-0.021,0.1,-3.921,0,0.26,0,0,1,3,4,0
810.984,0,4.676,151.88,0,2.478,-223.161,151.671,519.037,0,156.417,169.091,0,0,349.946,-3.497,0,0.07,367.557,0.098,0.093,10.426,-4.492,0.057,0.46,0,159.555,0,2,3,0
174.182,1786.3,493.3,4434.7,8677.6,228.8,1522.8,331.5,22725.9,534.6,8517.4,13188.8,4314.2,58.7,9532.1,-750.4,48,1008.7,2528.9,96.6,112.7,3294.9,-750.4,1404.9,168,2.5,2437.3,0.666666667,12,14,0
13.534,0,0.027,0.005,0,0,-33.878,0.005,0.005,0,0,0.027,0,0,-0.022,-0.035,0.011,0,0,0,0,0.027,-0.035,0,0.02,0,0,0,4,6,0
299.503,0,137,2396,4171,30,5282,1661,5486,0,499,1955,380,83,3531,858,165,232,1500,2,387,1280,823,192,63.92,652,0,0,3,5,0
37.745,0,1.461,13.898,0,0.307,-35.576,0.482,801.989,0,67.603,104.755,0,0,599.754,41.452,0,0,0,0,8.198,11.985,41.452,13.031,15.75,0,322.939,0.222222222,11,14,0
42.126,27.141,20.9,174.286,234.866,2.219,-648.944,80.536,368.768,4.665,31.251,142.735,138.5,0.278,226.033,-17.897,0.581,17.559,230.386,0,-0.755,96.979,-9.577,59.608,4.675,22.112,0,0,9,11,0
15.501,206.602,112.442,424.389,912.224,15.025,198.809,42.387,706.735,1.093,181.083,359.202,608.851,0,347.533,-22.779,0.154,13.211,144.396,0,-11.615,146.192,-22.779,146.392,15.67,15.398,415.885,0,6,10,0
360.764,743,1106,6772,9484,662,5000,3402,32546,323,10379,15861,5791,95,16691,1407,0,1109,29427,53,258,3554,1406,2168,49.42,159,0,0,10,14,0
51.804,63.132,19.899,137.661,371.065,2.092,-1.2,2.73,375.581,26.415,35.69,125.829,215.702,0,249.752,36.178,1.638,15.109,129.388,3.361,20.772,62.564,36.178,65.016,20.07,0,26.19,0,9,10,0
0.731,0.67,0.312,3.972,7.551,0,-56.861,1.492,4.148,0,0,0.822,4.236,0,3.326,0.012,0,0.124,2.593,0,0.001,0.677,-0.022,1.547,7.5,0.005,0,0.142857143,9,13,0
17.031,42.924,87.977,166.779,700.186,2.712,64.667,0.398,391.953,0.882,119.384,260.804,607.613,0,131.149,21.57,0.302,20.878,573.424,1.666,10.605,116.941,21.57,117.51,16.42,0,123.25,0,4,5,0
74.502,0,0.032,2.004,0,0,-148.619,1.879,8.273,0,0,0.083,0,0.037,8.19,-3.634,5.013,0,0,0,-0.001,0.083,-3.634,0,0.05,0.236,0,0,10,12,0
100.658,740.302,222.451,1318.243,6916.627,52.479,2170.846,356.848,2521.968,99.687,451.597,1428.186,4565.259,5.76,1093.782,419.52,49.506,235.431,2813.629,29.847,239.444,794.345,419.52,72.685,63,71.226,0,0.142857143,5,14,0
37.371,590.248,364.856,925.835,2597.23,9.219,188.817,9.216,1998.674,7.345,597.563,1291.801,2110.35,0,706.873,0.741,0.31,37.082,987.381,0,0.841,536.065,1.229,286.903,24.28,0,877.033,0,5,7,0
14.943,0.317,5.332,7.577,2.573,0.304,-37.462,4.894,14.816,0.023,1.477,13.823,1.465,0,0.839,1.149,2.249,0.31,15.643,0,0,11.483,1.149,1.681,2.59,0.016,0,0.2,8,12,0
263.197,955.53,150.322,2455.049,2203.14,75.84,1899.234,936.795,4767.608,398.999,1415.985,2335.367,1264.222,1.282,2376.62,467.113,0,217.901,3830.8,31.707,138.539,722.635,467.113,533.472,25.88,460.173,300,0,4,5,0
981.855,148.098,958.661,7418.394,11927.505,797.192,648.338,4545.642,28898.273,1726.31,5312.634,12700.06,7640.67,1446.01,11744.927,1253.811,2153.077,829.141,24908.254,485.803,959.935,5676.319,1253.811,2054.956,14.99,1487.08,928.877,0,5,9,0
136.222,163,251,901,1789,205,1429,185,9321,0,3694,6365,483,63,2956,127,1,668,16650,93,62,1290,108,474,24.63,90,3263,0,6,7,0
65.208,0,12.683,123.526,107.079,1.859,-161.959,0.013,202.688,38.42,0.099,151.293,79.808,0,51.395,-26.566,21.787,5.848,19.729,0,0.29,146.546,-7.869,18.527,3.64,0,0,0.5,10,13,0
35.504,253.1,175.7,787.8,1935,41.1,1668.5,151.8,2680.5,0.1,728.1,1498.6,1227.3,0,1181.9,173.5,23.5,70.6,1567.1,14.2,72.3,368.5,171.7,325.7,93.16,0,634.1,0,3,4,0
51.576,61.322,110.148,291.086,754.504,0.612,-7263.417,77.977,343.696,0.098,0.303,186.791,666.016,0,156.905,-40.355,27.675,15.251,104.737,0,3.779,176.431,-39.33,142.098,3.11,0.061,0,0.25,6,9,0
4.012,53.728,27.141,83.17,222.486,0.966,34.502,5.44,125.479,2.892,26.622,70.073,194.52,0,55.406,2.919,0.158,5.139,83.831,0.081,-0.134,36.998,2.919,19.651,10.32,0,8.056,0.25,0,6,0
73.183,0.515,170.343,1283.781,3466.686,28.426,539.661,208.044,2315.476,48.009,444.95,1492.051,3171.063,0,819.41,133.109,39.522,70.509,254.378,18.588,53.941,910.485,133.109,1041.068,35.303,0,93.993,0.25,5,7,0
87.17,18.036,30.657,392.96,460.907,0,1672.506,278.041,798.263,0,0,104.837,117.475,0,693.426,-18.266,8.711,32.523,290.039,0.981,9.306,78.671,-18.266,65.213,12.75,186.783,0,0,4,8,0
70.716,0,31.962,1712.221,3596.784,12.676,1094.943,737.864,5332.077,25,225,2587.243,2588.264,27.881,2724.494,318.812,4.657,176.693,680.529,0,152.551,1112.873,318.812,825.838,81.94,205.059,422.6,0.25,15,19,0
14.016,4.124,7.109,13.597,84.884,1.864,19.353,0.082,209.914,0.569,61.563,99.261,65.243,20.316,107.653,4.906,35.897,2.393,215.462,1.732,3.235,14.675,4.906,6.419,26.34,0,58.45,0,13,16,0
2.449,2.978,0.732,4.42,11.404,0.041,-6.754,0.098,4.678,0.009,0.024,1.119,7.14,0,3.559,-0.538,0,0.103,3.562,0,0.001,1.095,-0.538,1.205,0.51,0,0,0,1,3,0
18.828,8.315,9.953,49.941,77.832,0.304,-6.562,25.603,101.29,0.939,0.623,17.313,45.692,3.229,83.977,0.585,28.262,4.819,5.004,0,-2.369,14.997,1.965,10.608,12.95,0,0,0,4,5,0
17.347,16.473,4.523,49.532,79.711,0,-63.091,21.979,88.576,0,0,11.428,47.433,7.858,77.147,-23.964,2.817,3.721,10.314,0,0.16,9.492,-23.964,7.333,10.82,15.477,0,0,8,10,0
20.4,34.422,36.684,97.032,310.714,0.569,-94.52,18.674,146.283,0,24,90.031,268.29,0,56.252,-9.887,0,12.401,192.392,0.532,-0.093,60.49,-9.887,38.533,3.06,0,5,0,4,6,0
182.536,0,2.147,20.534,0.325,2.869,-378.139,20.355,37.854,0,0,53.254,12.674,0,-15.489,-57.648,23.887,0.113,0.618,0,0,2.147,-57.648,0.008,0.5,0,0,0,9,10,0
68.697,458.616,20.497,581.896,970.149,10.892,359.668,3.191,1071.923,2.732,370.159,499.74,756.496,0,572.183,92.536,0.526,16.322,290.861,1.007,35.271,64.853,92.536,107.987,27.25,0,4.814,0,18,28,0
11.266,54.172,47.388,183.935,404.17,0.369,12.51,42.864,226.669,0,0,64.956,357.977,0,162.231,9.23,0.621,3.757,83.543,2.995,5.175,63.114,9.23,80.821,18.63,0,0,0,7,10,0
4.833,9.834,1.4,12.58,13.272,0.245,10.427,0.946,29.005,0.306,5.511,10.146,4.842,0,18.859,1.423,0.177,0.746,26.417,0,0.905,2.75,1.423,1.622,6.29,0,2,0,6,7,0
77.492,1540,280.3,2738.9,9223.8,77.5,3056.3,83.6,7341,36.5,2072.5,3456.6,6826.2,0,3874.6,321.6,70.1,192.4,2476.6,0,153.6,573.4,321.6,1017.4,75.84,0,2297.9,0.333333333,3,6,0
55.788,0,0.066,8.587,0,0,-89.438,8.587,8.587,0,0,8.606,0,0,-0.019,-1.572,0,0.098,0,0,0,8.606,-1.572,0,0.007,0,0,0.25,9,13,0
134.837,6.48,203.906,451.057,691.034,111.869,-1274.745,105.605,1961.873,2.423,963.025,1312.982,568.669,0,440.108,-277.651,357.116,56.99,503.787,0.641,-17.025,316.01,-277.651,192.517,3.84,0.609,0.634,0,5,8,0
553.935,536.145,248.45,2459.76,2930.111,282.206,2000.826,991.16,11330.978,1259.048,2880.691,5192.697,1503.364,358.408,6118.646,-299.23,0,789.207,8887.671,23.644,149.951,1884.257,-299.23,629.331,11.68,452.466,541.941,0.5,8,9,0
4.178,0.244,3.503,11.956,46.736,0,10.953,10.082,37.113,0,0,8.848,43.164,0,28.265,1.017,0.103,1.862,47.444,0,0.72,6.654,1.017,0.672,10.3006,1.343,0,0.25,7,10,0
113.3,0,73.123,2149.656,3681.31,8.745,4942.252,1779.468,2997.947,628.05,64.004,1879.938,1579.464,43.941,1117.598,248.526,3.867,161.733,1177.383,0,174.024,1570.315,248.526,215.401,18.57,364.983,610.236,0,3,7,0
39.684,1.082,0.623,2.763,72.175,1.041,-16.882,0.231,12.046,8.656,6.468,27.148,71.193,0.932,-12.508,-13.34,0,0.757,10.755,-0.177,0.022,20.674,-13.34,1.359,0.025,0,7.051,0.25,6,10,0
8.81,0,0.491,6.848,36.487,0.06,-10.699,6.284,47.623,0.186,0.08,5.735,19.757,0,41.888,2.39,0,1.6,45.71,0.676,1.056,5.095,2.39,0,2.46,0,0,0,2,6,0
23.37,0,58.021,434.616,1072.311,25.277,943.595,221.407,806.851,207.883,71.341,691.205,550.31,85.105,115.646,-27.024,0,27.007,366.459,0,-10.212,473.777,-27.024,107.26,33.58,5.636,0,0,12,18,0
47.87,64.804,66.358,290.414,505.009,54.979,-1126.467,122.871,705.887,36.441,316.885,564.639,312.076,0,141.248,-107.66,0,164.824,1706.887,0,-9.388,139.916,-107.66,91.259,5.84,10,0,0,6,9,0
63.237,0.821,0.682,2.225,1.987,3.006,-51.892,0.116,2.406,2.228,0,6.665,13.734,0,-4.596,-16.46,2.06,0.77,0.178,0,0,6.665,-16.46,0.861,0.3,0,1.682,1,3,5,0
37.268,385.558,840.039,2247.434,2626.882,31.155,770.509,562.458,3187.004,203.346,169.886,1793.779,2041.023,30.56,1055.81,115.702,0,64.248,1140.356,20.246,36.696,1531.524,115.702,1280.891,20.87,133.541,478.359,0.333333333,5,8,0
66.577,97.719,35.392,330.119,450.952,0.002,-993.387,129.048,736.763,0,0,104.107,275.864,44.491,631.956,-2.215,1.851,24.155,195.759,1.077,-2.17,92.561,-2.215,77.483,9.31,46.077,0,0,4,6,0
753.303,229.225,310.874,718.463,1842.682,66.943,794.553,220.018,11410.717,15,1189.762,4252.612,1458.062,0,7139.409,-446.247,0,414.086,12308.705,53.458,79.11,637.37,-446.247,78.099,8.62,0,594.014,0.5,3,6,0
42.517,2.609,348.68,546.692,1331.689,2.987,133.277,152.007,648.051,15.404,23.965,470.755,1242.709,0,177.296,12.09,0,17.515,95.156,2.865,3.23,426.33,12.09,390.091,13,15.572,5.319,0,9,12,0
5.54,10.151,0.568,13.495,6.268,0.034,6.091,2.724,19.233,0,1.5,2.356,4.673,0.405,16.758,-0.933,0,0.188,7.636,0,0.002,0.856,-0.933,0.511,1.05,0,0,0.3,6,11,0
484.57,163,491,1346,4034,123,2046,806,10190,0,1602,5458,2281,0,4732,834,1,504,11893,259,279,1127,834,369,19.98,0,0,0,14,16,0
58.485,3.793,1.159,10.328,16.302,0.001,-19.667,2.808,10.864,0,0,3.493,8.907,0,7.371,-8.174,0.231,0.562,3.468,0.009,2.829,3.349,-8.174,3.289,0.12,0.073,0,0,7,8,0
82.262,0,0.986,0.821,0,0.005,-43.063,0.68,22.077,0.2,2.309,3.902,6.659,0,18.175,-12.232,0,0.006,19.719,0,0,1.232,-9.554,0.091,0.12,0.208,2.973,0,5,7,0
254.069,0.621,1.058,1.566,0.85,1.735,-18.735,0.656,7.021,12.017,1.933,17.627,0.807,0.192,-10.606,-4.027,0,0.167,7.023,0.344,0,15.694,-4.027,0.189,0.035,0.53,4.819,0,3,4,0
85.828,1323,541,4594,12622,177,5616,500,13988,0,3645,7932,10838,0,5981,751,164,205,2448,31,295,2534,751,2458,106.86,0,1893,0.2,5,7,1
99.988,0,2.317,76.165,0.121,0.034,-3180.367,75.657,78.238,0,22.096,34.311,37.559,0,43.927,-47.613,16.492,0.282,0.305,0,0.042,10.471,-39.679,0.088,1.94,28.044,22.066,0.333333333,6,11,0
5.737,0,0.739,7.574,6.679,0.009,-253.17,5.891,11.646,0,0,2.371,3.974,0.154,9.275,-5.356,0.001,0.5,4.329,0,0.007,2.185,-5.356,0.606,2.05,3.102,0,0,10,14,0
6.639,20.186,10.25,87.191,138.262,0,-743.387,53.084,89.706,0,0,19.739,109.887,0,69.967,-0.234,0.317,1.258,6.453,0,0,19.739,-0.167,9.719,18.09,0,0,0,5,11,0
35.389,3.648,0.184,19.459,15.574,0,9.752,14.481,19.585,0,0,1.285,7.411,0,18.3,3.473,0.652,0.031,0.501,0.652,1.393,1.15,3.473,1.285,1.86,4.513,0,0.5,4,5,0
156.762,0,0.082,1.754,0,0,-9.705,1.674,27.203,0,0,2.353,0,0,24.85,-0.3,0,0,25.449,0,-0.468,0.082,-0.3,0.015,0.05,0,0,0,12,15,0
30.677,0,1.501,35.295,10.322,0,-116.579,32.828,35.334,0,0,17.545,27.077,0,17.789,-16.708,0.662,0.029,0.739,0,0,17.545,-16.708,1.673,8.04,0,0,0.5,4,5,0
47.094,0,1.218,630.531,586.34,0,-18.976,482.709,755.384,0,0,292.806,74.169,0,462.578,64.064,17.615,6.207,120.62,0,37.246,243.527,64.064,118.527,64.95,24.976,0,0,4,7,0
2.384,0,0.052,0,0,0.014,-17.167,0,0,0.214,0,0.292,0,0,-0.292,-0.094,0,0,0,0,0,0.292,-0.094,0,0.12,0,0,0.5,16,19,0
11.459,0,6.008,7.904,51.426,1.114,-52.092,2.589,70.558,6.288,12.827,27.032,11.293,0,43.526,4.309,0.237,12.291,107.872,0,-1.288,13.094,4.309,2.933,6.61,0.452,12.119,0.25,8,10,0
107.5,0,0.323,0.04,0,0.001,-2.211,0.04,0.44,0.035,0,0.741,0,0,-0.301,-2.066,0,0,0,0,0,0.741,-2.066,0,0.17,0,0,0,10,12,0
175.315,0,0.049,0.012,0,0,-2.318,0.002,0.021,0,0,0.918,0,0,-0.897,-0.629,0,0,0,0,0,0.049,-0.629,0.005,0.03,0,0,0,10,11,0
59.75,0,0.042,0,0,0,-1.149,0,0,0.091,0,0.197,0,0,-0.197,-0.907,0,0,0,0,0,0.197,-0.907,0,0.148,0,0,0,8,15,0
209.867,105.421,311.06,666.451,4033.31,64.689,185.552,175.648,2180.259,12.276,771.171,1484.96,3357.113,0,694.537,53.854,0,114.86,1604.735,29.906,42.722,659.156,53.854,247.273,12.12,0,386.892,0,8,12,0
69.703,0,0.019,0.07,0.006,0.007,-1.357,0.054,0.55,0.035,0.55,1.764,0.001,0,-1.357,-0.645,0,0.005,0.485,0,0,1.214,-0.645,0.007,0.2,0,0,0,5,7,0
14.719,2.407,52.645,338.911,796.674,8.206,185.938,101.04,877.478,35.636,63.865,372.111,578.731,0,322.185,80.985,0,24.349,40.584,0,8.926,210.97,80.985,216.163,25.1,18.917,21.493,0,4,5,0
440.91,1.275,20.369,212.319,191.248,16.364,-298.017,149.159,439.503,0.792,146.077,197.844,87.275,0,241.659,-95.49,167.376,45.925,590.113,0,1.168,35.992,-95.49,61.32,1.63,0,0,0,3,5,0
75.307,101.197,41.039,392.531,757.55,6.896,65.71,169.676,871.623,11.914,139.445,325.543,608.779,5.973,464.948,-21.028,1.023,46.888,574.701,0.007,2.734,99.209,-21.028,97.171,10.87,0,20.391,0,4,6,0
217.035,65.709,54.235,552.858,745.574,172.548,38.896,204.123,5164.04,7.5,2423.337,2764.116,337.277,0,2399.924,25.502,0,149.465,4800.183,0,22.523,251.387,25.502,206.078,11.46,0,1656.25,0,4,7,0
912.548,2054.777,1335.895,6690.279,15806.675,203.404,8289.536,412.599,24746.5,1976.687,4796.705,13601.644,7040.042,3322.687,9196.22,270.271,0,1239.883,16585.991,101.41,275.511,6547.109,270.271,3379.974,12.486,0,561.644,0,4,5,0
4.505,5.962,2.226,22.32,26.827,0.047,32.987,7.997,54.058,0,0,4.467,17.262,0,45.754,4.106,0.522,0.542,9.719,0,1.125,4.467,4.106,7.161,20.71,5.52,0,0,2,6,0
17.852,0,2.692,48.042,0.308,0.97,-115.434,47.079,50.431,0,11.488,17.924,33.005,0,32.507,-35.296,62.747,0.469,3.752,0,0,5.84,-35.296,0.021,7,27.021,11.784,0,5,6,0
199.16,0.078,0.051,0.301,1.748,0.003,0.06,0.223,0.372,0,0.016,0.166,0.651,0.05,0.206,0.185,0.135,0.013,0.007,0.041,0.042,0.15,0.185,0,1.2,0,0.016,0.4,9,12,0
33.438,0,0.001,0.775,0,0.004,-1.047,0.757,0.976,0.1,0,0.107,0,0,0.869,-0.546,0.955,0.008,0.068,0,0,0.107,-0.546,0,1.45,0,0,0.666666667,6,9,0
5.159,0.719,0.015,2.921,1.867,0,1.947,2.04,3.048,0,0,0.088,0.851,0,2.96,-0.102,0,0.018,0.795,0,-0.052,0.084,-0.102,0.101,0.43,1.995,0,0,3,5,0
20.251,0,13.578,119.228,492.625,0,364.758,25.516,218.754,0,0,90.831,374.662,1.4,127.923,28.59,2.003,17.994,175.011,2.192,16.974,74.088,28.59,57.537,34.41,0,0,0.2,8,10,0
18.954,0,41.771,412.884,654.988,96.637,313.571,156.266,2448.108,14.852,1440.643,2169.035,252.773,271.973,279.073,36.453,8.207,39.163,518.929,0,15.143,313.049,36.453,153.498,103.64,52.262,1300,0.333333333,11,13,0
50.677,0,11.749,385.673,332.533,0.572,333.467,283.268,703.061,0,0,159.816,21.485,0,543.245,49.458,16.488,13.427,114.551,2.246,28.346,153.303,49.458,68.311,25.79,20.186,0,0.5,9,10,0
5.3,85.484,29.734,286.154,486.993,18.496,46.866,30.15,464.919,107.429,60.18,266.216,305.203,83.156,88.88,6.375,0,4.635,97.441,2.476,5.836,181.348,6.375,150.964,22,0,27.315,0,11,14,0
2275.906,15196,24150,77977,212018,881,87166,25545,229798,10942,45481,136267,183288,4725,90330,4244,420,17276,231975,0,8614,53673,4244,29738,51.2,364,15786,0.25,8,11,0
23.794,0,0.111,13.164,1.963,2.374,-78.423,10.813,23.704,3,0,6.469,2.756,0,17.949,-12.408,19.996,0.537,1.15,0,-0.305,6.104,-12.408,1.091,2.06,0,0,0,8,9,0
68.998,177.144,96.213,485.659,1863.315,22.165,-216.835,146.113,928.651,1.954,330.573,537.819,1613.23,0,390.832,60.93,1.921,39.329,362.844,8.371,37.532,186.857,60.93,135.206,12.36,0,0.806,0,7,8,0
9.59,20.596,7.062,64.551,70.53,1.882,-905.353,23.312,133.825,3.756,3.877,53.932,58.045,0,79.893,-48.656,15.057,9.554,125.465,0.278,-0.184,47.232,-48.656,9.879,6.44,2.822,1.422,0.125,4,7,0
21.979,2.673,2.784,144.955,200.273,0.456,152.379,107.869,337.89,0.017,0.006,58.831,78.041,0,279.059,20.745,0,16.677,125.626,4.195,6.582,49.763,20.745,25.875,17.36,0,0,0,6,10,0
49.951,1.859,40.584,53.519,61.18,0.24,1.504,0.801,57.769,6.68,0.342,52.412,52.967,0.163,5.345,2.877,0,0.17,4.816,1.36,1.028,52.07,2.877,44.912,0.13,0,0.342,0.333333333,11,13,0
360.4,441,276,1756,14194,0,1661,852,5744,2,60,1931,8785,130,3813,579,42,365,5309,0,367,1257,579,198,38.11,662,0,0.25,7,11,0
221.809,36.094,36.873,136.631,372.321,24.505,-36.559,54.276,992.542,20.157,293.506,570.267,318.931,28.385,422.275,-53.884,2.584,50.404,950.035,0,-8.787,66.444,-53.884,39.771,1.19,0.977,0,1,3,3,0
73.53,131.497,118.164,390.53,1370.54,12.655,-380.289,72.2,758.683,2.802,233.003,512.141,1044.227,0,246.542,11.185,0,35.8,619.446,0,1.49,245.711,11.185,136.923,19.87,5.549,72,0,6,8,0
89.146,1750.7,670.2,3527.9,9723.7,71.9,2865.1,363.7,7395.9,94.3,997.6,3899,7418,0,3448.5,410.4,0,280.4,2969.5,108.4,187.7,2216.9,410.4,963.8,45.2,0,100.6,0,4,6,0
48.38,129.921,35.714,324.589,1153.142,0,223.682,159.565,542.993,0,0,187.715,614.131,30.622,355.278,162.564,0.07,31.679,427.915,15.661,97.132,122.271,162.564,8.567,50.79,25.857,0,0,4,7,0
12.273,0,1.782,54.851,305.074,1.088,134.186,14.271,244.551,0.883,34.734,69.961,218.055,0,146.28,20.853,0,6.74,64.809,0,14.274,25.504,20.853,34.394,41.96,0,134.3,0,6,7,0
16.79,6.367,12.001,93.016,205.165,2.237,59.947,10.483,205.186,1.298,26.078,78.472,66.899,3.296,126.714,18.067,0.614,7.337,65.334,0,3.692,42.885,18.067,65.773,19.07,0,0,0,9,10,0
308.909,0,0.341,0.187,0,1.361,-44.975,0.097,0.188,6.865,0,11.471,0,0,-11.283,-2.315,0,0.003,0.035,0,0,11.471,-2.315,0.035,0.0465,0,0,0,3,5,0
7.526,2.91,1.486,6.897,12.354,0,-66.106,2.01,7.656,0,0,4.192,6.279,0,3.464,-0.382,0,0.013,0.96,0,0,3.351,-0.35,1.69,1.71,0,0,0,8,9,0
70.332,28.922,9.383,166.015,116.332,0,-177.799,124.638,194.186,0,0,58.719,85.153,21.608,135.262,-21.849,0,0.697,34.977,0.735,-4.473,48.017,-21.849,11.045,1.73,0,0,0,9,11,0
126.859,0.04,3.66,0.385,2.097,2.658,-85.982,0.084,21.448,9.633,3.673,28.883,3.292,0,-7.435,-11.644,0,2.466,33.239,0,0,24.969,-11.644,0.014,0.06,0,3.043,0,4,8,0
10.864,60.659,27.233,183.674,402.127,0.966,253.103,45.793,413.747,0.611,25.25,148.288,212.565,0,264.291,28.659,1.119,11.189,118.902,0,12.447,87.17,28.682,58.508,42.69,0.415,24.512,0.166666667,8,14,0
38.673,5.368,3.181,194.128,114.129,0.203,232.236,146.586,322.982,0.205,2.827,10.909,54.892,0,312.073,17.872,0,28.323,244.78,1.388,6.226,8.082,17.872,42.036,1.16,0,0,0,6,9,0
9.261,0,0.013,0.001,0,0.013,-3.395,0.001,0.001,0.185,0,0.198,0,0,-0.197,-0.042,0,0,0,0,0,0.198,-0.042,0,0.06,0,0,0.333333333,6,8,0
85.655,0,371.41,328.349,670.762,33.673,466.838,142.34,3632.393,0.168,716.316,1336.097,140.664,0,2296.296,247.403,0.689,266.192,3941.498,0,153.341,398.723,247.403,103.904,41.74,0,533,0.4,6,9,0
123,1.261,0.734,8.655,17.531,1.043,-2.346,2.131,19.666,13.912,0,16.386,13.666,0,3.19,-1.129,0,0.82,11.634,0,0,16.386,-1.129,3.809,0.5,1.391,0,0,5,6,0
135.205,0,38.088,84.884,0,0,-125.212,81.042,300.995,0,0,46.085,0,0,254.91,-4.394,167.794,0.221,216.163,0,0,38.088,-4.394,1.597,4.85,77.262,0,0.2,4,7,0
2.292,0,0,0.6,0,0.019,-1.375,0.533,0.6,0.136,0,0.283,0,0,0.317,-0.232,0.03,0,0,0,0,0.25,-0.232,0.062,0.04,0.494,0,0.166666667,5,7,0
7.439,0,0.018,0.41,0.015,0,-2.097,0.406,0.429,0,0,0.046,1.056,0,0.383,-1.187,0,0.008,0.128,0.001,0,0.046,-1.187,0,0.06,0.159,0,0,4,5,0
143.908,0,4.144,20.435,0,0,-67.626,18.699,35.107,0,0,4.241,1.101,0,30.866,-6.296,23.729,0.083,14.894,0,0,4.144,-6.296,1.632,0.205,0,0,0.5,8,10,0
655.47,0,0.072,6.438,0,0,-18.777,5.292,21.819,0,0,1.077,1.318,0,20.742,-6.03,0,0.024,3.05,0.181,0.897,0.486,-6.03,0.695,0.025,4.226,0,0,8,11,0
148.65,0,0.298,1.539,0,0,-42.332,1.471,76.051,0,0,6.756,0.051,0,69.295,-1.344,0,0.005,74.455,0,-0.11,0.298,-1.344,0.041,0.19,0.01,0,0,9,11,0
57.801,2.191,38.54,113.05,127.691,1.2,146.892,70.635,248.849,0,15,68.386,130.059,0,180.463,-77.55,5.685,20.086,397.838,0,22.486,38.54,-77.55,33.715,4.56,1.584,15,0,13,16,0
785.072,0,12.871,117.722,0,3.997,-328.284,115.276,897.424,0,51.041,93.722,0,53.867,803.702,-30.506,235.883,1.095,687.807,0.436,-2.391,20.357,-30.506,0.672,1.23,0,52.205,0,4,5,0
9.75,5.361,2.524,10.591,27.932,0.002,6.821,1.523,12.207,0,0.01,2.566,21.643,0,9.641,1.151,0,0.222,6.442,0.025,0.426,2.549,1.151,3.573,1.06,0,0,0,7,9,0
112.791,1.478,10.896,18.661,24.346,4.356,-24.743,10.855,392.021,32.074,230.033,300.44,4.692,0,91.581,-2.851,0,15.217,364.561,0,0,43.729,-2.851,5.234,0.47,0,256.154,0.571428571,4,7,0
40.885,0,0.124,2.719,0,0,-186.185,2.164,3.385,0,0,0.282,0,0,3.103,-4.167,0,0.16,0.255,0,-0.4,0.282,-4.167,0.198,0.231,0,0,1,3,4,0
810.984,0,12.581,68.224,0,20.716,-251.613,66.362,566.428,0,171.296,192.639,0,0,373.789,-8.121,0,0.083,498.668,0.048,0.127,19.142,-8.368,0.096,0.11,0,0,0,2,3,0
265.9,2075.5,644.6,6881.7,13062.3,411.8,-663.6,251,52529.1,697.4,14846.3,24193.6,5283,112.5,28331.1,-1630.5,105.9,2807.3,2614.7,50.4,-81.9,5018.6,-1630.5,2372.3,257.41,1,9356.2,0.666666667,14,16,0
14.267,0,0.023,0.002,0,0,-33.898,0.002,0.002,0,0,0.023,0,0,-0.021,-0.021,0.022,0,0,0,0,0.023,-0.021,0,0.035,0,0,0,4,6,0
284.95,0,161,2621,4506,31,5947,1914,5201,0,499,2123,491,31,3078,907,165,197,1593,0,453,1421,861,169,81.97,1065,0,0,2,4,0
38.037,0,0.921,16.603,0,1.357,-23.663,0.757,815.742,0,66.78,102.279,0,0,615.983,40.992,0,0,0,0,5.942,11.81,40.992,15.792,15.72,0,340.94,0.222222222,11,14,0
42.73,25.112,22.85,166.75,235.133,1.793,-653.451,69.15,364.908,20.452,26.271,139.769,136.397,12.124,225.139,-1.496,1.186,15.951,247.599,0,1.901,100.162,-0.701,62.184,4.66,41.424,0,0,12,14,0
15.358,183.734,117.789,398.942,889.972,14.291,156.25,63.543,684.989,0.868,172.109,382.972,586.233,0,302.017,-37.175,0.404,12.933,156.808,0,45.792,158.772,-37.175,137.432,23.91,19.996,234.137,0,7,11,0
